!CSV A.01.01
!Keysight Technologies,P9373B,MY61100323,A.17.25.05
!Date: Friday, May 16, 2025 13:57:53
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(DB),S11(DEG),S12(DB),S12(DEG),S21(DB),S21(DEG),S22(DB),S22(DEG)
33207.596631304,0.0018871947,-5.6492977,-89.976326,-145.10509,-97.762276,88.198128,0.011466312,-0.0025649765
33389.491787661,0.0028806704,-5.6830254,-89.197227,167.32919,-102.29288,101.74917,0.013762449,-0.013637206
33572.383277726,0.0049714013,-5.7310967,-96.732178,-143.81912,-84.154411,144.21104,0.011067152,0.010165356
33756.276558935,0.0016087738,-5.7406807,-94.145645,162.68648,-91.536285,-91.48494,0.014601001,-0.00026603651
33941.177118614,0.0020786633,-5.7726903,-93.944839,-141.13765,-104.3654,32.182575,0.010501139,0.0041440069
34127.090474148,0.0031843595,-5.8032064,-86.746284,-144.46983,-90.432426,83.923172,0.0088941064,0.0083767027
34314.022173142,0.0032464399,-5.8330498,-98.95356,-110.57932,-90.727959,-165.99208,0.01383986,-0.0030336895
34501.97779359,0.0030048389,-5.873148,-84.959572,-52.333076,-98.939613,-164.71056,0.01118489,-0.0018378877
34690.962944038,0.0033162793,-5.9074044,-87.048401,-131.65111,-87.55954,53.467606,0.013147237,0.0049225525
34880.983263754,0.0037125314,-5.934886,-90.840614,83.153976,-96.359215,16.381475,0.010752652,-0.0087854406
35072.044422895,0.0029380987,-5.9582801,-93.807137,137.90421,-89.356491,60.549267,0.0093497764,-0.015306192
35264.152122675,0.0030912373,-6.0011091,-93.214401,-26.243484,-96.766075,-154.65109,0.012661508,-0.0010341189
35457.312095538,0.002341531,-6.0457511,-89.785355,161.73285,-92.810837,-111.28667,0.010408173,0.002741968
35651.530105328,0.0057444372,-6.0596457,-87.85878,-140.17813,-81.196732,117.84613,0.0093265297,0.00088510604
35846.811947458,0.0033012768,-6.1120033,-81.910172,2.0963149,-94.597763,-55.628914,0.012551554,-0.015605654
36043.163449088,0.0052284058,-6.1473579,-88.988541,17.149099,-85.255898,-32.520416,0.013160656,0.010169513
36240.590469296,0.0018074998,-6.164217,-92.806999,153.09842,-85.191231,152.58897,0.01083838,0.005889128
36439.098899251,0.0011559135,-6.1953826,-86.342583,-126.98092,-91.5495,101.51786,0.013449176,-0.0037163207
36638.694662395,0.0022649493,-6.2296824,-102.36246,55.462776,-86.779984,-67.663635,0.010624574,0.0013671394
36839.383714612,0.0030984802,-6.250442,-82.549072,-103.60587,-93.018341,168.67241,0.012664605,-0.00493652
37041.172044411,0.0031077925,-6.289732,-91.65712,9.6262197,-87.227753,-43.080162,0.011362524,-0.010007481
37244.065673103,0.0029142997,-6.3347173,-90.04277,-137.25183,-92.528564,-126.52404,0.012482379,0.008707894
37448.070654981,0.0042116749,-6.3685756,-83.445114,-23.285721,-82.70649,-11.673142,0.011757527,-0.0077211289
37653.1930775,0.0035976944,-6.4018426,-87.752762,-98.524307,-84.711807,-11.794851,0.011617085,0.026111366
37859.43906146,-0.00096177019,-6.4451504,-85.31076,168.46712,-86.480362,-18.122873,0.013742838,0.00082290871
38066.814761188,0.00058860704,-6.4666014,-87.816269,-82.666458,-86.425308,-163.90076,0.011544798,0.0009645219
38275.326364719,0.0014824952,-6.51688,-94.894653,-76.42424,-92.09742,136.41544,0.0097077703,-0.0054155667
38484.980093985,0.0021707725,-6.536705,-87.535606,-151.23917,-86.003906,-178.74629,0.010546588,-0.01220406
38695.782205,0.0016108439,-6.587759,-92.037239,-117.08475,-101.27055,-40.263275,0.012482379,-0.010614936
38907.738988042,0.00075166347,-6.6289139,-101.59978,91.352287,-98.598274,-111.51778,0.009833293,0.010748655
39120.856767847,0.001908412,-6.6544828,-87.523766,-18.44408,-83.774025,150.65179,0.011330509,-0.013035849
39335.141903794,0.004174435,-6.6950178,-89.920662,-142.62985,-90.056328,9.852314,0.012476183,8.9704059e-005
39550.600790095,0.0019420488,-6.7183127,-105.21343,-76.065323,-87.92955,124.08136,0.010386481,-0.0022134278
39767.239855987,0.0029236125,-6.7557855,-93.646622,1.8362277,-86.277,152.015,0.011373884,0.0034977563
39985.065565924,0.0013251593,-6.8148565,-90.35257,100.03073,-92.334938,-160.96341,0.011577844,-0.0060348003
40204.084419767,-0.00067360513,-6.8326192,-99.060364,-166.66446,-87.007095,-23.799988,0.011746683,-0.021029495
40424.302952981,0.0028956742,-6.8638268,-98.213303,136.95717,-84.401024,-119.33541,0.010146311,-0.010333311
40645.727736831,0.0009623337,-6.9008265,-84.561554,-4.1846056,-94.334633,40.328339,0.0086342189,0.0041673933
40868.365378574,0.00032822168,-6.9376369,-91.124718,-86.170906,-89.347496,155.43221,0.010795516,-0.017747894
41092.222521659,0.0040104729,-7.0056567,-90.093246,-150.88713,-93.770424,-122.35011,0.011155972,0.0079597468
41317.305845924,0.00073509931,-7.0354075,-85.413361,-117.80635,-91.662971,140.88394,0.010381317,0.010673067
41543.622067798,0.0016843322,-7.0705385,-92.485535,77.669579,-98.904884,8.5776081,0.009953131,0.0084989639
41771.177940496,0.0021562835,-7.1042786,-85.703972,107.76989,-93.01947,-172.99088,0.013911594,-0.010524407
41999.980254228,0.0055520963,-7.1456985,-91.065201,-43.737232,-80.844543,-136.45903,0.01148077,-0.010794871
42230.035836393,0.00035255257,-7.1715603,-81.025276,-100.56792,-89.313629,17.368567,0.012735842,-0.0080388095
42461.351551792,0.0015057846,-7.2048678,-90.493095,-63.888355,-83.584145,-95.844292,0.010952509,0.023471251
42693.934302823,0.0010906977,-7.2759247,-90.951698,-69.644424,-98.041138,-160.4196,0.013150333,-0.0089724269
42927.791029696,0.00097734423,-7.2977791,-85.201302,-94.591652,-99.690315,-26.047949,0.012190697,0.016279358
43162.928710634,0.0021252357,-7.3459325,-84.28035,-57.758984,-91.5681,-142.81354,0.013479111,-0.0024797765
43399.354362084,0.0022395942,-7.3714929,-88.049965,100.82694,-86.471947,-44.13974,0.0097837038,0.0084642181
43637.075038926,-0.00014108082,-7.417625,-92.233597,-111.9146,-87.138107,168.64772,0.011754428,0.0024431264
43876.097834683,0.0039442652,-7.4568095,-88.80722,174.35217,-92.266342,-124.86816,0.010004784,-0.0020384898
44116.429881732,0.00022571978,-7.485311,-86.90535,-175.91438,-86.407265,-177.63423,0.01218605,-0.0048313923
44358.078351518,0.00094369985,-7.53935,-92.347237,63.900757,-87.08535,-108.8717,0.0096333846,-0.001178927
44601.05045477,0.0010270338,-7.5783086,-85.405388,37.939728,-88.018753,83.310417,0.0099138739,-0.0059904917
44845.353441711,-0.00044992144,-7.6146426,-103.11658,-132.36597,-84.701591,-13.505055,0.012002771,-0.009800096
45090.994602279,0.0011481497,-7.6487226,-96.708443,-18.606499,-95.867195,-129.20847,0.010676218,-0.0061883847
45337.981266341,-0.00017525154,-7.7002745,-82.816025,140.04781,-93.40229,-171.028,0.011401768,-0.0028636374
45586.320803914,0.0022582223,-7.7442069,-83.791885,159.34834,-102.79255,-125.55709,0.012306856,-0.0018064249
45836.020625387,0.0019917274,-7.7798896,-94.798767,103.34151,-95.044029,-118.28147,0.012086409,-0.0005074488
46087.088181736,0.00023710899,-7.8237119,-94.851044,-53.313435,-87.69577,78.388412,0.012538647,-0.0099092564
46339.530964751,0.0014131439,-7.8800387,-86.388512,-140.40765,-90.65374,-0.72169191,0.011086775,-0.0023891157
46593.35650726,0.0016092913,-7.912683,-90.927879,2.2373796,-91.42981,-83.261986,0.010880727,0.0073872483
46848.57238335,0.0023161764,-7.9579353,-87.080658,132.72528,-90.30558,-168.29419,0.010335865,-0.0087103397
47105.186208595,-0.0023746511,-7.9980073,-89.818802,56.878895,-101.59579,-45.915997,0.012473087,-0.0023919847
47363.205640287,-0.00096720748,-8.0532141,-86.302757,-140.71469,-88.998306,40.756351,0.011821033,-0.005402206
47622.638377656,-0.00057600101,-8.0806656,-89.461304,-34.81831,-89.390045,-90.598213,0.010416437,0.0079381466
47883.492162108,0.00031062053,-8.1145382,-91.503517,-147.79791,-103.15317,89.546577,0.011274741,-0.0070428089
48145.774777452,-0.0018460618,-8.1711025,-88.820686,-58.001736,-96.040352,-97.167923,0.01209054,-0.010942303
48409.494050133,-0.0016404447,-8.2281084,-88.240356,-98.139999,-92.78228,29.936968,0.0089778043,-4.2857806e-005
48674.657849464,-0.0015376399,-8.2813673,-87.356659,-89.928238,-84.95031,-59.63546,0.010412306,0.00012940493
48941.274087865,-9.0860696e-005,-8.3195496,-87.20694,-49.205826,-92.941048,-41.917488,0.01204046,0.017202675
49209.350721093,-0.00040435765,-8.3288288,-87.53389,-69.048889,-103.53532,107.06848,0.0074322289,-0.0015382505
49478.895748486,-0.0032680384,-8.40553,-81.948479,-167.96677,-85.40284,70.851189,0.0093172304,-0.0081433048
49749.917213197,-0.0016562411,-8.4351463,-89.733582,59.520195,-90.35939,131.39268,0.007637924,-0.00040518603
50022.423202436,-0.0034439401,-8.478569,-84.15181,-57.837456,-87.384293,27.235167,0.011482836,0.010534917
50296.421847709,-0.00069483498,-8.543582,-94.298798,69.292229,-80.441483,50.408291,0.01511334,0.012266788
50571.921325066,0.0014027929,-8.577199,-98.86879,-97.621544,-91.381477,-9.5525513,0.011399702,-0.0073654903
50848.929855338,0.0022530479,-8.622817,-96.765808,109.00224,-85.460732,-152.07983,0.013059489,0.00031105263
51127.455704387,-0.0019732178,-8.6685143,-81.837952,117.12421,-86.281006,61.448742,0.011309854,0.0032900523
51407.507183353,-0.0011046948,-8.694972,-86.267921,10.561608,-88.137894,94.670471,0.014153105,-0.013263941
51689.092648897,-0.0011225607,-8.7745647,-89.979721,157.86812,-82.282234,51.774006,0.011573712,0.002974157
51972.220503458,-0.0021459591,-8.8189154,-99.714462,126.6081,-87.537201,-136.36974,0.012071954,0.0034895889
52256.899195495,0.00043227416,-8.8542089,-83.675308,-18.725965,-87.094292,37.027946,0.012095703,-0.025898991
52543.137219747,-0.0020990826,-8.918211,-82.474655,161.32233,-91.160797,-131.78273,0.013019228,-0.0012131535
52830.943117482,-0.0021190245,-8.9571733,-97.529068,148.11484,-90.200554,-25.024712,0.011179727,0.01060675
53120.325476751,-0.0020024823,-9.010829,-89.053726,-158.65121,-91.213638,95.257156,0.012805013,0.0030753447
53411.29293265,-0.0014464899,-9.0565786,-83.604103,-45.818768,-94.723434,92.182549,0.012504061,0.0093868449
53703.854167572,-0.0040976102,-9.0997915,-84.527565,160.64941,-82.365997,79.820702,0.015920682,-0.00097167934
53998.017911466,-0.0020242366,-9.1421185,-86.205132,-142.42598,-90.97744,166.29892,0.011684208,0.029521905
54293.792942102,-0.0036913543,-9.2053967,-86.67469,-36.444786,-90.908134,-86.33271,0.0083706984,-0.0054047257
54591.18808533,-0.0018414004,-9.2456369,-87.134735,-152.85477,-81.732887,81.400513,0.013135881,-0.0065813852
54890.212215343,-0.0034260647,-9.3127861,-88.432625,-166.979,-83.140663,-39.149002,0.013458466,0.013107778
55190.874254943,-0.003126079,-9.3396101,-89.842155,-6.7970262,-81.424171,85.357254,0.012763717,0.0027096281
55493.183175807,-0.002659821,-9.3987808,-83.408226,133.82736,-83.420815,169.69092,0.013062586,-0.005549341
55797.147998753,-0.005781854,-9.4535789,-93.09552,-22.339575,-90.267578,-84.574524,0.01098711,0.0024597032
56102.777794014,-0.0057222373,-9.5096464,-82.709816,-127.92538,-89.676353,10.50344,0.011831359,0.0082081445
56410.081681501,0.00038102473,-9.5638113,-94.613113,-77.490807,-84.199516,-107.85202,0.013676778,0.0030874496
56719.068831083,-0.0073078,-9.6181078,-83.5289,179.28641,-85.952736,-141.77884,0.013730451,-0.0069597843
57029.748462855,-0.0016010833,-9.6730719,-92.164391,-150.47536,-89.263481,-85.399818,0.010439162,0.00044342905
57342.129847417,-0.0023130095,-9.7224684,-93.150955,24.464668,-92.575783,-71.766319,0.013922947,0.0032639166
57656.222306147,-0.0025443004,-9.784996,-85.828972,67.454521,-91.161873,173.93895,0.011923262,0.0012597202
57972.035211482,-0.0040659998,-9.8148384,-84.071838,-165.00902,-96.58094,-113.39747,0.010847676,-0.0017497037
58289.577987198,0.0019223843,-9.876524,-86.222389,13.973252,-86.374954,174.42517,0.011970761,-0.0017184642
58608.860108686,-0.0038882594,-9.939311,-82.627106,-21.603922,-81.968468,-153.60062,0.012767847,-0.0026725957
58929.891103242,-0.0042991978,-9.9759731,-96.107185,60.811714,-85.292519,143.02144,0.012337831,0.00041818156
59252.680550348,-0.00018767733,-10.037073,-85.108849,167.3082,-83.947586,-127.71212,0.011243242,-0.023940234
59577.238081956,-0.0040680724,-10.101687,-91.115234,90.404167,-85.20256,-11.485642,0.014062282,8.5452353e-005
59903.573382778,-0.0038022418,-10.151839,-100.80299,94.873734,-85.184135,3.4983096,0.01212926,-0.020759845
60231.696190573,-0.0043505034,-10.214653,-86.52269,-155.83415,-95.345947,-70.539818,0.010944246,-0.021662861
60561.616296442,-0.0062385965,-10.245878,-94.054367,-153.77422,-88.116531,69.114494,0.01007813,-0.00033962107
60893.343545113,-0.0050633983,-10.319682,-84.226883,-77.357185,-97.740143,-179.5098,0.011137382,0.0056957933
61226.887835241,-0.0032957573,-10.375276,-100.48299,-166.99953,-92.04847,54.246906,0.0097868033,0.008348179
61562.2591197,-0.0083713019,-10.422502,-90.489792,-154.26207,-91.22065,7.6990285,0.013660263,-0.0043752138
61899.467405882,-0.0061768997,-10.481451,-91.417809,-152.6454,-92.052818,-67.97345,0.010573444,-0.0026058515
62238.522755994,-0.0030960296,-10.528363,-88.490814,116.51098,-83.408928,8.4294147,0.011013446,0.0075618839
62579.43528736,-0.0037680424,-10.583142,-94.703613,29.40069,-87.446289,37.544472,0.0098033333,-0.0043761446
62922.215172719,-0.0026403947,-10.646614,-89.539986,105.32696,-83.647346,-107.14866,0.0085670482,0.011013644
63266.872640534,-0.0031807381,-10.719504,-106.84145,-171.38997,-89.96273,-44.376343,0.015175766,0.013342015
63613.417975294,-0.0090625491,-10.766735,-104.64481,-163.30775,-98.504341,31.930099,0.01145805,-0.0030420888
63961.861517822,-0.003703272,-10.823608,-90.637024,9.434412,-89.555321,-8.173768,0.011313985,0.0035914134
64312.21366558,-0.006085393,-10.906686,-95.02684,-88.441704,-84.419281,-127.22986,0.012086409,-0.011891022
64664.484872986,-0.0050843908,-10.936204,-103.8611,-104.99167,-83.1306,166.0424,0.013730451,-0.0018289845
65018.685651721,-0.0069186147,-10.989614,-85.486427,-65.409042,-88.708511,49.428047,0.0083892997,-0.0091464426
65374.826571044,-0.0057707084,-11.066819,-92.649086,-89.103096,-81.967934,151.62485,0.012606789,-0.0085072378
65732.918258105,-0.0063925828,-11.137619,-90.348549,-173.70914,-84.388199,-54.9403,0.013428532,-0.0022010915
66092.971398268,-0.006363289,-11.179892,-97.001526,-49.271694,-83.164474,51.687088,0.013089427,0.010133792
66454.996735424,-0.0068045366,-11.234516,-89.744446,71.982193,-99.00441,96.231018,0.0086207846,-0.0010429161
66819.005072315,-0.0046728593,-11.296799,-95.176117,141.13734,-90.30957,158.089,0.012483411,-0.00076265697
67185.007270854,-0.0074991644,-11.362869,-84.888664,89.136436,-84.352844,-155.81316,0.013402726,0.0067606256
67553.014252451,-0.0074454881,-11.413892,-81.877586,41.138725,-90.085266,121.36959,0.013845538,-0.014626568
67923.036998338,-0.0050035324,-11.492212,-98.991226,-130.5117,-87.83876,11.268666,0.012385326,0.0018010802
68295.086549898,-0.0064133224,-11.561995,-87.395561,100.88031,-81.964462,-37.170441,0.013737161,-0.019684292
68669.174008992,-0.0073674382,-11.628628,-91.3302,73.662071,-87.171661,159.29483,0.013456402,-0.0045833145
69045.310538292,-0.0093040569,-11.669243,-92.674561,-130.53848,-93.91909,-142.56129,0.014710387,0.0023355943
69423.507361613,-0.0089569744,-11.730944,-91.543236,-86.027954,-82.544456,-89.442986,0.013179238,0.0063682329
69803.77576425,-0.0073640677,-11.805304,-84.495514,27.307898,-86.568428,-164.51811,0.013999324,-0.0090343608
70186.127093312,-0.0069722845,-11.862535,-95.433327,104.8237,-88.642342,168.29831,0.011741004,-0.0093445592
70570.572758064,-0.0072455695,-11.929207,-94.331665,8.6754007,-92.327682,-42.224323,0.013770706,0.012717058
70957.124230264,-0.0083907535,-12.00116,-91.212685,146.23305,-81.768768,-135.00826,0.0085939169,0.007868859
71345.793044506,-0.0061266096,-12.056667,-89.063675,-105.49724,-87.900299,3.8380461,0.01173171,0.0018252491
71736.590798566,-0.0073500653,-12.131053,-91.873985,-170.98517,-99.694389,-85.507423,0.01302439,-0.0052596238
72129.529153747,-0.0073363227,-12.189578,-89.881805,178.52527,-92.170906,-174.82329,0.015261407,0.0094273323
72524.619835228,-0.0067417943,-12.259433,-80.109505,-156.72165,-86.315529,44.250889,0.010800164,0.0047852104
72921.874632409,-0.010166178,-12.300485,-84.915024,-142.55676,-90.67836,-1.3963805,0.010762981,0.010914129
73321.305399272,-0.010233381,-12.3939,-91.772041,50.057224,-87.475983,-38.142033,0.013027487,-0.0044999965
73722.924054726,-0.0088016,-12.45839,-83.912231,173.20241,-85.422966,83.464622,0.013374855,0.003937779
74126.742582966,-0.0089025013,-12.503998,-90.62883,159.6301,-98.53804,9.4953165,0.012686802,-0.034586884
74532.773033831,-0.0095904609,-12.594432,-87.943756,-83.367531,-96.165733,33.106636,0.012253165,0.0048352978
74941.027523165,-0.0086335214,-12.656118,-83.153786,-136.69331,-94.905319,109.90711,0.015642643,-0.003753094
75351.518233174,-0.011215587,-12.712161,-86.669075,20.498016,-89.010178,-44.947613,0.011045463,-0.0017780158
75764.257412795,-0.0088060088,-12.80051,-85.908279,17.083593,-85.641678,-70.936157,0.01483267,0.0033202006
76179.257378055,-0.01031226,-12.869496,-89.833801,-48.264435,-80.481529,113.22958,0.015155129,0.012428823
76596.530512447,-0.013133151,-12.961184,-92.879364,129.29309,-82.256355,74.383904,0.01241217,-0.0016467089
77016.08926729,-0.012922845,-12.987161,-85.47995,70.74588,-80.771149,-14.045248,0.011294363,0.0070830812
77437.946162109,-0.010397369,-13.079054,-83.049026,-118.3064,-98.361755,-85.330048,0.011100202,0.0046979114
77862.113785003,-0.0077605536,-13.13691,-84.421577,-166.78423,-89.745941,-115.20322,0.010108088,0.0066322349
78288.604793024,-0.0080777174,-13.233549,-83.093964,156.86966,-80.081673,-103.09647,0.013377951,-0.0072394069
78717.43191255,-0.01177984,-13.277436,-91.808136,83.896332,-89.789261,167.37993,0.012219092,-0.0059937513
79148.607939672,-0.0085209543,-13.346158,-102.44466,-139.95717,-86.059135,111.01455,0.004830223,-0.011662837
79582.14574057,-0.012922585,-13.436789,-77.996559,7.2996783,-86.399849,-179.26973,0.011660458,0.0089261653
80018.058251898,-0.012295621,-13.503785,-87.80011,171.4241,-87.258316,125.9279,0.01117353,-0.013322477
80456.358481171,-0.014101471,-13.576965,-85.522156,82.443665,-92.018768,-91.847679,0.011057856,0.0046810941
80897.059507155,-0.0096532432,-13.65592,-79.513405,-154.00037,-81.801765,-7.2272301,0.013770706,0.0095911762
81340.174480251,-0.0094612651,-13.729751,-82.094978,90.540649,-86.85865,-8.6359081,0.010623541,-0.0099251922
81785.716622896,-0.0098504191,-13.806148,-91.135361,1.3309797,-81.793785,82.987206,0.0089426721,0.0067322743
82233.69922995,-0.009307689,-13.861508,-89.336418,173.35493,-82.771584,129.28952,0.01072683,-0.0073481007
82684.135669098,-0.01230912,-13.962324,-90.592316,173.76477,-86.847504,17.039503,0.011825164,0.0041345828
83137.039381245,-0.013249474,-14.016669,-88.064262,-33.133335,-78.893074,-52.928276,0.016602032,0.0023452048
83592.423880918,-0.012011635,-14.087892,-86.522156,-118.73388,-84.344116,133.55292,0.016247185,0.010064543
84050.302756674,-0.01224552,-14.183501,-87.897202,-140.66136,-84.362679,23.646685,0.010631803,0.011098058
84510.689671497,-0.013361904,-14.248518,-82.480042,-79.802696,-88.395981,-37.621574,0.01052593,-0.0023082597
84973.598363214,-0.01205135,-14.322413,-88.141426,156.696,-87.862816,-158.44595,0.006103762,0.00019249736
85439.042644897,-0.012552108,-14.399152,-82.249275,77.847878,-85.379189,144.3158,0.011965598,0.0051301909
85907.036405284,-0.015484341,-14.490323,-91.814926,-19.160677,-82.190125,173.27603,0.010882793,0.025331402
